Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,RSI_14,BBL_20,BBM_20,BBU_20
1980-12-12,0.00023470650410021263,0.00023463498649293934,0.0002368844534206441,0.00023561307004368545,0.06319810034460303,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-15,0.00021639722257207395,0.00021480790976742106,0.00021686729196393684,0.0002157033427641159,0.023698910354163192,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-16,0.00018976261485097217,0.00018836891787999264,0.00019017484778092395,0.0001891541596914656,0.014245906376929478,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-17,0.00019642042101112656,0.00019663009223165495,0.0001985152014203855,0.00019744974978979117,0.011647235743341283,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-18,0.00020641022540341221,0.00020654650486909713,0.00020852670667854972,0.00020740752226313243,0.009896679451260966,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-19,0.00022804855107279315,0.0002280259321445387,0.00023021203731266764,0.00022897646548349673,0.006552513293286843,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-22,0.00024635777021007036,0.0002462036364680955,0.0002485610295919642,0.00024722697682227153,0.005034358439982706,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-23,0.00026300561430870484,0.00026272625590522715,0.00026524503782532696,0.00026382144025679827,0.006326148255517836,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-24,0.00028464399776403866,0.0002842057184293345,0.00028693042637092627,0.00028539044107782704,0.006468003679186414,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-26,0.00032459451854727087,0.00032386282573134166,0.0003269677317256328,0.0003252128620711871,0.007488155449398736,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-29,0.00033125215375194946,0.00033047156345850635,0.0003336398293204616,0.0003318491498277212,0.012552695894417308,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-30,0.0003212653339384135,0.0003189058253326624,0.0003219632531491414,0.0003202352430491351,0.009280966548529269,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1980-12-31,0.00030794944308131926,0.0003056877320147095,0.0003086183919774478,0.00030696200512842533,0.004817048003724459,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-02,0.0003112784969205261,0.00031229686804867113,0.0003136227836867171,0.0003119395377494806,0.002918599886968391,0.00023875658012633322,0.00015343282464573956,0.6794659334969215,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-05,0.00030295611497044083,0.0003007310770191794,0.00030361426086984483,0.0003019847317103603,0.004814029803220873,0.00023875658012633322,0.00015343282464573956,0.6485986612895406,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-06,0.00028297944016798945,0.00028090111937270883,0.0002835941459275863,0.00028207206679690207,0.006084692215230896,0.00023875658012633322,0.00015343282464573956,0.6485899485747183,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-07,0.00026467010519402103,0.00026272625590522715,0.00026524503782532696,0.00026382144025679827,0.00750324645191667,0.00023875658012633322,0.00015343282464573956,0.6741278268269172,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-08,0.00025634766991911403,0.00025446494411790976,0.0002569045683629026,0.0002555257349571437,0.0053663604953772485,0.00023875658012633322,0.00015343282464573956,0.6345434120249627,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-09,0.00027632186707926115,0.00027594471009239425,0.00027859021751016824,0.0002770949949811627,0.0028974724834432836,0.00023875658012633322,0.00015343282464573956,0.6539356103707504,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-12,0.00027632132123041423,0.000274291900479028,0.0002752535027307178,0.00027377618869525407,0.0031932561327947854,0.00023875658012633322,0.00015343282464573956,0.6061834194679359,0.00025459093084375235,0.00025445050967095293,0.0003088250114104524
1981-01-13,0.00025967658950369274,0.0002577694147079101,0.0002602406750717984,0.00025884393643607525,0.0031057283181907696,0.00023875658012633322,0.00015343282464573956,0.5250088434609771,0.00025702533078641315,0.00025565406548833016,0.00030888780339355994
1981-01-14,0.0002596765366695775,0.0002594216278530122,0.0002619087284262463,0.000260503037175541,0.001925611921288349,0.00023875658012633322,0.00015343282464573956,0.48705908860980424,0.00026308613755522307,0.0002579750694455159,0.0003077711201442088
1981-01-15,0.0002679990718560253,0.00026933526130346606,0.0002702493426673741,0.00026879888647685676,0.0018954299162524813,0.00023875658012633322,0.00015343282464573956,0.4481202942332346,0.0002772146975765028,0.00026210134147630756,0.00030274739946961973
1981-01-16,0.0002663347167305407,0.0002643786418299838,0.00026691326491421906,0.0002654807137982575,0.0018048839011448787,0.00023875658012633322,0.00015343282464573956,0.2805894022598468,0.0002906618275638511,0.0002656259221402896,0.0002972070302529358
1981-01-19,0.00028963725306052407,0.0002891623004867708,0.00029193452852278856,0.00029036768569555983,0.005601780134657015,0.00023875658012633322,0.00015343282464573956,0.36302108938196825,0.0003045500817903013,0.00026992396189580935,0.00029272476852197345
1981-01-20,0.00027798635959031513,0.00027594471009239425,0.00027859021751016824,0.0002770949949811627,0.00405344327631701,0.00023875658012633322,0.00015343282464573956,0.35908659870084275,0.0003131658282663797,0.00027241690964568423,0.0002896173413925669
1981-01-21,0.00028464399776403866,0.0002858579409827074,0.00028693042637092627,0.00028539044107782704,0.0021429223575465954,0.00023875658012633322,0.00015343282464573956,0.4254129677263762,0.0003184391056931086,0.00027439410062256005,0.00028856617202959817
1981-01-22,0.00028963725306052407,0.00029081456650446804,0.00029193452852278856,0.00029036768569555983,0.004789884199192179,0.00023875658012633322,0.00015343282464573956,0.4254118992553991,0.0003210182521755819,0.00027576942118046283,0.0002888215540977573
1981-01-23,0.0002896373063111372,0.00028916235354726463,0.00029026647516834067,0.0002887085849560941,0.0015121184522969636,0.00023875658012633322,0.00015343282464573956,0.4501903965251132,0.0003211916441088873,0.00027594132916271914,0.0002889884609974676
1981-01-26,0.00028297944016798945,0.00028090111937270883,0.0002835941459275863,0.00028207206679690207,0.0033200205539454294,0.00023875658012633322,0.00015343282464573956,0.49598289394485623,0.0003228369765936874,0.00027370627024405334,0.0002832852500599052
1981-01-27,0.0002813148372563795,0.00027924874200951704,0.00028025786548424635,0.00027875369251597704,0.0031932561327947854,0.00023875658012633322,0.00015343282464573956,0.5591633507074266,0.00032673115957086837,0.0002709554754418076,0.0002745725162588895
1981-01-28,0.0002663347167305407,0.0002643786418299838,0.00026691326491421906,0.0002654807137982575,0.0037938780330085495,0.00023875658012633322,0.00015343282464573956,0.5364838183860212,0.0003282524184822166,0.0002681187266484336,0.0002678476862154688
1981-01-29,0.0002513543439245223,0.0002495082912231235,0.00025190035038807754,0.0002505483751380819,0.005915672987030038,0.00023875658012633322,0.00015343282464573956,0.38214207414654305,0.0003255807201540203,0.00026519602237183007,0.00026475973467722833
1981-01-30,0.00023137753285412357,0.00022967819830951503,0.00023021203731266764,0.00022897646548349673,0.006223529438395887,0.00023875658012633322,0.00015343282464573956,0.32873187235573115,0.0003188602492978039,0.00026089783191407263,0.00026274759231965645
